sigma,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.58,0.5291284551978763,0.5156202097738396,0.4794494239459912,0.42946883895524685,0.37418924663843084,0.3196577730483434,0.2693519208103975,0.22483613617728543,0.18647923379231,0.15399709094521197,0.12680173100225545,0.10420384195768605,0.08552014311667294,0.07012419910857486,0.05746574263727673,0.04707354252119158,0.03855037509719137,0.031564760787600274,0.025841888084424048,0.021154902768930173,0.017317069949924192,0.014174968465008457,0.011602705829676803,0.009497065213939098,0.0077734684748354925,0.00636263635621673,0.005207835366219209,0.0042626136562679655,0.0034889419784969278,0.0028556888490557423,0.002337370711395241,0.0019131279831313662,0.001565886424799878,0.001281670433444719,0.0010490408174001983,0.0008586345303900386,0.0007027878983320838,0.0005752282061632116,0.0004708212488672262,0.00038536469542447464,0.0003154189539685685,0.0002581687334412463,0.0002113097312419393,0.00017295588695915039,0.00014156346965309372,0.00011586894348727249,9.483811096218192e-05,7.762448685934192e-05,6.353522750159826e-05,5.200324401541322e-05,4.2564377174503857e-05,3.48387151255639e-05,2.8515302043461586e-05,2.333962224552809e-05,1.910335600506544e-05,1.56359947389532e-05,1.2797978083251292e-05,1.0475076626120366e-05,8.573794204667656e-06,7.017604709452869e-06,5.743871929073434e-06,4.701328459413746e-06,3.848012204339005e-06,3.1495774125430876e-06,2.5779122702376535e-06,2.1100074081591116e-06,1.727029780603635e-06,1.4135646403691935e-06,1.1569950992988688e-06,9.469943019031371e-07,7.751097721851777e-07,6.344232037400016e-07,5.192719997697949e-07,4.25021355075497e-07,3.4787770638565337e-07,2.847360424481362e-07,2.3305492815670006e-07,1.907542124668587e-07,1.5613130287202306e-07,1.2779263650993047e-07,1.0459758962970584e-07,8.561256779058738e-08,7.007342893508083e-08,5.735472687527147e-08,4.6944537250839916e-08,3.842385271031026e-08,3.144971797708361e-08,2.574142599117081e-08,2.106921952501298e-08,1.7245043516448912e-08,1.411497590269815e-08,1.1553032298452327e-08,9.456095158020656e-09,7.739763321662339e-09,6.334954891453198e-09,5.185126703348239e-09,4.243998479933565e-09,3.473690061623296e-09,2.8431967403554277e-09,2.3271413283746052e-09,1.9047527332041466e-09
1.6,0.5282696224141811,0.5155443047150198,0.48120902874286636,0.43329315165410554,0.37974080459988047,0.32637679329896674,0.2766826649986609,0.23232714488977607,0.19380546905423426,0.16094627347000345,0.13324958306238288,0.11008964409402192,0.09082662222435353,0.0748623652295892,0.06166401689700922,0.05077021472610599,0.04178850262259744,0.03438880122784521,0.028295539867300316,0.02327977685932256,0.019151927639882518,0.015755340702048842,0.012960766122041648,0.010661667549278364,0.008770289040205864,0.007214376863066966,0.005934459052839826,0.004881594338273597,0.004015513056730765,0.0033030837909930892,0.0027170497647748637,0.002234988152890656,0.0018384533222622948,0.0015122716855053531,0.0012439614430689336,0.0010232551535532062,0.0008417069425343485,0.0006923693633807492,0.0005695275690736194,0.00046848063614646104,0.00038536168011616534,0.0003169898828282536,0.0002607487714427166,0.00021448609232985893,0.00017643144895520703,0.0001451285523018836,0.00011937949139352061,9.819889136849277e-05,8.07762048800589e-05,6.64446938146432e-05,5.4655914330587525e-05,4.4958728813125165e-05,3.698204157367655e-05,3.042059762023806e-05,2.502330104275254e-05,2.0583605978024703e-05,1.6931612432508757e-05,1.3927564483175212e-05,1.1456502043256602e-05,9.423861524655733e-06,7.751857041499958e-06,6.376503669352397e-06,5.245168845013485e-06,4.3145582029292485e-06,3.549058769408642e-06,2.919376111358636e-06,2.4014132854112165e-06,1.975348686628075e-06,1.6248775075354554e-06,1.3365877793457841e-06,1.099447117466575e-06,9.043805298721572e-07,7.439231317431985e-07,6.119344763213825e-07,5.033635698801916e-07,4.1405557831236324e-07,3.405928283057672e-07,2.801640184782327e-07,2.3045663539164345e-07,1.8956845737905832e-07,1.5593475957854227e-07,1.2826843442733988e-07,1.0551073612393461e-07,8.679076412771509e-08,7.139213519489346e-08,5.872556854305145e-08,4.8306335022618996e-08,3.97357073113192e-08,3.268570126033175e-08,2.688652446801466e-08,2.2116251758271556e-08,1.81923324607142e-08,1.4964604489880385e-08,1.2309547883545919e-08,1.0125557892276845e-08,8.329056728955647e-09,6.851295181184531e-09,5.635721689412488e-09,4.635818209634208e-09,3.813320042604249e-09,3.1367515052913747e-09
1.62,0.5274515768548114,0.5154504787860085,0.4828424274595247,0.4369108211056062,0.38506079164317736,0.332886444131287,0.2838536951140897,0.23971813973275463,0.2010900880344462,0.16790500462358215,0.13974864156702094,0.11605862440013255,0.0962394213584731,0.0797224277190007,0.0659935364051133,0.05460250547141857,0.045162747878494294,0.03734652005079054,0.030878268958039246,0.025527599872274424,0.021102589509696863,0.01744376200526605,0.014418827872391937,0.011918175863388765,0.009851056472251343,0.00814237637592072,0.006730020056965504,0.0055626197229163695,0.004597702857973584,0.0038001559117284266,0.003140951551223768,0.002596095036197465,0.0021457524291666275,0.0017735295057024994,0.001465875453439862,0.0012115898428597385,0.0010014150287590885,0.0008276992042158346,0.0006841178743644913,0.0005654436291024436,0.0004673558437588435,0.0003862833856205963,0.0003192746031540741,0.0002638898665237017,0.00021811274818117233,0.00018027661045086522,0.00014900392769349446,0.00012315613411039737,0.00010179217137694618,8.413422698450017e-05,6.953941593930359e-05,5.747637483479911e-05,4.750591615305828e-05,3.9265038469555515e-05,3.245371041337e-05,2.682394721933159e-05,2.2170782175707554e-05,1.832480425929792e-05,1.5145990270792748e-05,1.2518606912853654e-05,1.034699720744193e-05,8.5520978456173e-06,7.068560674571123e-06,5.842373521886568e-06,4.828893736727198e-06,3.991222853723561e-06,3.2988632048162948e-06,2.7266075693881864e-06,2.253621437404476e-06,1.8626844728762325e-06,1.5395635610783176e-06,1.2724946136151229e-06,1.0517542650496931e-06,8.693058675568263e-07,7.185068950806285e-07,5.938671042556027e-07,4.908486472872944e-07,4.057008593627406e-07,3.3532370558072855e-07,2.771549158190325e-07,2.290766983790274e-07,1.8933863606626344e-07,1.5649395753084087e-07,1.2934686365382728e-07,1.0690899125472342e-07,8.836342906381961e-08,7.303497586384436e-08,6.036555796832916e-08,4.9893911043676266e-08,4.123878653685843e-08,3.4085071293446356e-08,2.817231501322022e-08,2.328524785443874e-08,1.9245942954571192e-08,1.5907338522918004e-08,1.3147883659429096e-08,1.0867112966309864e-08,8.981988834214239e-09,7.423878234086736e-09,6.136053946605475e-09,5.07162925474415e-09
1.6400000000000001,0.5266715334037931,0.5153413778755856,0.48435886550676827,0.4403321531943703,0.3901556519092276,0.33918746124847193,0.29086053588731714,0.24700094916590773,0.20832285456522154,0.17486232865001192,0.1462881926147774,0.12210092857960453,0.10174989974429645,0.0846971266157597,0.07044846383821814,0.05856596073151613,0.048669950383291985,0.0404359311316893,0.03358912925165406,0.027898326001959305,0.02316977164379131,0.019241577808163,0.01597874220852999,0.013268834091377841,0.011018306418204834,0.009149373325040762,0.007597382715392242,0.006308614759050534,0.0052384425098673465,0.004349798061780329,0.003611895188954917,0.0029991665504443842,0.0024903799711094403,0.0020679039414109924,0.0017170973207658606,0.0014258023451312661,0.001183923511801112,0.000983077828916213,0.0008163043551780159,0.0006778229899007407,0.0005628341688841291,0.00046735253268990746,0.0003880688075440966,0.0003222351147264281,0.00026756973506600475,0.00022217802874072428,0.0001844867700942101,0.00015318962189975934,0.00012720185944790953,0.00010562277534631321,8.77044620818414e-05,7.28258904160031e-05,6.047138521821654e-05,5.0212752743651976e-05,4.169443991276355e-05,3.4621211232818955e-05,2.8747916258938145e-05,2.387099294709914e-05,1.9821412415201936e-05,1.6458820585631885e-05,1.3666673665217471e-05,1.1348198863708987e-05,9.42304035372472e-06,7.824474224808343e-06,6.497095904942564e-06,5.394899898065284e-06,4.479685283376232e-06,3.719731712770353e-06,3.088700017904163e-06,2.5647193231273083e-06,2.1296290246021936e-06,1.7683493634288764e-06,1.4683587775210731e-06,1.2192599178151088e-06,1.0124192874033048e-06,8.406680138742461e-07,6.98053383953053e-07,5.79632528901207e-07,4.813011100351493e-07,3.99651066789151e-07,3.318524970242425e-07,2.7555557568253465e-07,2.288091123936475e-07,1.8999292532800932e-07,1.5776168744797173e-07,1.3099829892856692e-07,1.0877516968647724e-07,9.032207011156634e-08,7.499943574211558e-08,6.22762006527064e-08,5.17113912839521e-08,4.293884277614128e-08,3.5654508091457336e-08,2.9605920072679535e-08,2.458344120472937e-08,2.0412997805262617e-08,1.6950046819217968e-08,1.4074566112950451e-08,1.1686894636964392e-08,9.704278281788868e-09,8.058001710098417e-09
1.6600000000000001,0.5259269544495966,0.5152193098910556,0.48576693080622596,0.44356715358571963,0.3950321163859241,0.3452812960680588,0.29769959133596086,0.2541682347930468,0.21549420303184363,0.18180775558726517,0.15285778565572672,0.1282067868940242,0.10734935343199978,0.08977902250196312,0.07502269502526994,0.06265579765569283,0.05230658073052232,0.04365465788655444,0.036426778172853204,0.030391519690216633,0.02535381725101327,0.021149785350353376,0.01764204241978081,0.014715602462648676,0.01227432707906331,0.010237895680567688,0.008539237465167604,0.007122365714944695,0.005940557641575658,0.004954828240009761,0.004132652730604197,0.003446898294174833,0.0028749315048119226,0.0023978729638876955,0.0019999750909996854,0.0016681028570766428,0.001391300506212178,0.0011604300720134456,0.0009678698182830136,0.0008072626853913726,0.0006733064590342647,0.00056157874646923,0.0004683909892252504,0.00039066669685274284,0.00032583988415296083,0.0002717703603017429,0.00022667307403841777,0.00018905918279400063,0.00015768690048780933,0.00013152050143916896,0.0001096961270400634,9.149326638227439e-05,7.631096933015333e-05,6.364800675425973e-05,5.3086322945253655e-05,4.4277233911235856e-05,3.69299159119058e-05,3.080180419142452e-05,2.5690584934413578e-05,2.1427516067772693e-05,1.7871856401301436e-05,1.4906219190696566e-05,1.2432696725333057e-05,1.0369627997833117e-05,8.648902743132826e-06,7.2137128424698e-06,6.016676857033298e-06,5.018275774536234e-06,4.185548326364703e-06,3.491002802436106e-06,2.9117094383632714e-06,2.4285434109449197e-06,2.0255534501944496e-06,1.6894352232297755e-06,1.4090921042911076e-06,1.1752688301237682e-06,9.802459462046192e-07,8.175849562429953e-07,6.819157613076025e-07,5.687593710830218e-07,4.7438003423537744e-07,3.9566190611091273e-07,3.3000618206803045e-07,2.752453003969214e-07,2.295713823172355e-07,1.9147654656789738e-07,1.597031281316435e-07,1.332021576124888e-07,1.1109873050199023e-07,9.266312303335068e-08,7.728670104056732e-08,6.446182647636646e-08,5.376509822159517e-08,4.484337389722556e-08,3.740211120229415e-08,3.119564387806541e-08,2.6019071268559418e-08,2.1701493718947972e-08,1.810037048488453e-08,1.5096813884475783e-08,1.259166433376763e-08
1.68,0.5252155246962857,0.5150862878083232,0.48707459057242997,0.44662549919851946,0.3996971292122694,0.3511700393963219,0.304368092527753,0.2612134700649648,0.222595243543802,0.18873128494350777,0.15944726827425787,0.13436655447836404,0.11302905732059215,0.09496053768983477,0.07970989758258384,0.06686693946273563,0.05606877091178506,0.04699995846951485,0.03938949643620558,0.033006369860961914,0.027654705488059355,0.02316903738197319,0.0194099429787833,0.016260152383996897,0.013621150567708526,0.011410249433517835,0.009558087098020404,0.00800650483344042,0.006706752023709298,0.005617972744933494,0.0047059322863119155,0.003941947031839487,0.00330198608350401,0.0027659175647079125,0.0023168765977247033,0.0019407354851464903,0.0016256596693047974,0.0013617356416694986,0.0011406591787966132,0.0009554741447052784,0.0008003536701558009,0.0006704168406616342,0.0005615751352888388,0.0004704037902615872,0.0003940340432216045,0.00033006286957600826,0.000276477371924123,0.0002315914441270523,0.00019399271752269497,0.00016249812015275286,0.00013611665078241974,0.0001140181964531183,9.550741243822216e-05,8.000184274361444e-05,6.701359271491285e-05,5.6133977075888696e-05,4.70206603426828e-05,3.9386884980508836e-05,3.2992448360525816e-05,2.7636144601061954e-05,2.314943347059627e-05,1.939113714005684e-05,1.6242997913894826e-05,1.360595716065614e-05,1.1397038356812041e-05,9.546736166464608e-06,7.996829402333366e-06,6.698549051168301e-06,5.61104371910439e-06,4.700094211016243e-06,3.937036797123183e-06,3.2978612865990147e-06,2.762455528377104e-06,2.3139725667859534e-06,1.9383005390790287e-06,1.6236186347753785e-06,1.3600251447289632e-06,1.1392258962035127e-06,9.542732703219074e-07,7.993475898726513e-07,6.695739986719261e-07,5.608690704489632e-07,4.698123206848242e-07,3.9353857842539005e-07,3.2964783146453834e-07,2.761297081065554e-07,2.313002192681285e-07,1.937487704613046e-07,1.622937763485284e-07,1.359454812474617e-07,1.1387481570405582e-07,9.538730918189167e-08,7.990123801041365e-08,6.692932100037443e-08,5.606338676488761e-08,4.696153029151123e-08,3.933735463697964e-08,3.295095922619916e-08,2.7601391195379113e-08,2.312032225497767e-08,1.9366752110071443e-08
1.7,0.524535128437884,0.5149440674065344,0.48828922834828614,0.4495165169936313,0.4041577813208668,0.35685634810001776,0.31086404394457495,0.26813091497854696,0.22961776222677968,0.19562342466809393,0.16604681689388387,0.1405707483209398,0.11878030457145569,0.10023399548162858,0.08450354827618677,0.071194049700454,0.05995234462440832,0.05046875154280049,0.0424752089139986,0.03574170572277942,0.03007206221929169,0.02529964806937699,0.021283340922593666,0.017903863736584157,0.015060546641060959,0.012668509329636278,0.010656235080573057,0.00896349681627166,0.007539592767305942,0.0063418505964112845,0.005334362123098216,0.0044869148664787506,0.0037740908365036835,0.003174507014074083,0.0026701756118005598,0.002245965444066114,0.0018891485563206141,0.0015890186953092117,0.0013365702823270502,0.0011242283222735786,0.0009456211830336504,0.0007953894502505669,0.0006690251356285179,0.0005627364221040229,0.0004733338921711281,0.0003981348283046474,0.000334882715535435,0.0002816795317020196,0.0002369287942070262,0.0001992876546309094,0.00016762660390884989,0.00014099557906083128,0.00011859545450578477,9.975406253632324e-05,8.3906023419961e-05,7.057577989832442e-05,5.9363327004689515e-05,4.993220899555157e-05,4.199942321963505e-05,3.53269279684562e-05,2.971449948292986e-05,2.4993723774586616e-05,2.102294297242986e-05,1.7683004549054062e-05,1.4873685871802778e-05,1.2510686789385835e-05,1.0523100009564533e-05,8.851283360726614e-06,7.445070089621368e-06,6.2622634910806816e-06,5.2673706975904206e-06,4.430537633122553e-06,3.7266531720387384e-06,3.1345956212678552e-06,2.6365989147005292e-06,2.2177195009874155e-06,1.865387927468007e-06,1.5690316644611593e-06,1.3197578518816795e-06,1.110086448256109e-06,9.337257746523336e-07,7.853837181956894e-07,6.606089298932797e-07,5.556572515372534e-07,4.6737936351512003e-07,3.9312628213788186e-07,3.3066987071317605e-07,2.781359791129857e-07,2.3394820553288479e-07,1.9678059288339398e-07,1.655178403584587e-07,1.392218362364743e-07,1.1710350765258191e-07,9.849914262907563e-08,8.285047385127634e-08,6.968792655617288e-08,5.861652784770076e-08,4.9304054614836884e-08,4.147106440318029e-08,3.48825100930985e-08,2.934068676331844e-08
1.72,0.5238838291471517,0.5147941802600146,0.48941768072079683,0.4522491691728578,0.40842125117962924,0.36234337520161636,0.31718616911383873,0.2749155873584183,0.23655421703226215,0.2024752056429739,0.17264696351306688,0.14681008094370523,0.1245944433948588,0.1055916574375673,0.08939696899558522,0.0756315657014272,0.06395284734533296,0.054057642360134044,0.04568150632569066,0.03859601384333438,0.032605172423458714,0.02754160083527669,0.023262819361944593,0.019647824400870775,0.016594018671410308,0.014014511774554442,0.011835775911191334,0.00999562715734025,0.008441497145215972,0.007128959327944439,0.006020475870277111,0.005084334251991466,0.004293746129163797,0.003626084454771447,0.003062238101899844,0.002586066165267578,0.0021839367105845825,0.0018443370024413173,0.0015575441936022795,0.0013153471328570274,0.001110811377973194,0.0009380807167306015,0.0007922095319047914,0.0006690212217222546,0.0005649886288348077,0.0004771330583044687,0.00040293899570498297,0.0003402820849951247,0.0002873683048864129,0.00024268260271178188,0.00020494551537872851,0.00017307653555126954,0.00014616317425997455,0.00012343483419545318,0.00010424074565442887,8.80313334144841e-05,7.434248103948343e-05,6.278224207225503e-05,5.301961762797541e-05,4.477507906573492e-05,3.781256438041883e-05,3.1932719152571944e-05,2.6967188528266052e-05,2.277379679434939e-05,1.9232476528378594e-05,1.6241830764651535e-05,1.371622974254531e-05,1.158335910977292e-05,9.782149379443762e-06,8.261027356062693e-06,6.976439464378732e-06,5.891604700256788e-06,4.975461497403128e-06,4.201778356074552e-06,3.5484027688212315e-06,2.996626938106053e-06,2.530652124690656e-06,2.1371362897262317e-06,1.8048120783970863e-06,1.5241642070213162e-06,1.2871570163845715e-06,1.0870043904689451e-06,9.179754527676122e-07,7.752304767787552e-07,6.54682312380659e-07,5.528793603742604e-07,4.6690674445792897e-07,3.94302850937908e-07,3.3298884649495324e-07,2.8120915592238375e-07,2.3748119556243904e-07,2.005529231819578e-07,1.6936698883281938e-07,1.43030460245502e-07,1.2078925591712414e-07,1.0200655384852747e-07,8.614455771788037e-08,7.274909841017405e-08,6.143663000541074e-08,5.188324788769991e-08,4.381541453591191e-08
1.74,0.5232598512093296,0.514637962523092,0.4904662732658731,0.4548320439369925,0.41249475232564614,0.36763470372510776,0.3233338561105052,0.281563231288663,0.24339772946866656,0.20927819193489375,0.1792386185948003,0.15307549083078378,0.1304629112065024,0.11102575860546085,0.09438336124800553,0.08017373109700511,0.0680655759871381,0.057762948939219086,0.04900566749496203,0.04156745622562887,0.03525299397636537,0.029894557875939542,0.025348652887584366,0.02149283181477591,0.018222801705446528,0.015449849805776423,0.013098587456811734,0.01110499231441175,0.009414721067794491,0.00798166221877912,0.006766698931314876,0.0057366539700526515,0.004863391446268756,0.0041230529864665875,0.0034954087663082983,0.002963306475967196,0.0025122036451979304,0.002129770843245292,0.0018055550891936418,0.0015306943829961786,0.0012976756214207517,0.0011001293226466445,0.0009326555733142054,0.0007906764554925773,0.0006703109288916594,0.000568268753826611,0.00048176055871286186,0.0004084215958372517,0.00034624710250421914,0.0002935375013940789,0.0002488519426256645,0.0002109689178551446,0.00017885286994802,0.00015162588558507528,0.0001285436970663034,0.0001089753373459467,9.238589217966938e-05,7.832187791700192e-05,6.639884524016101e-05,5.629086999456971e-05,4.772164383916398e-05,4.0456921175423864e-05,3.429811588805728e-05,2.907687286066369e-05,2.4650465875537095e-05,2.0897896096362393e-05,1.7716584483353255e-05,1.5019567725861263e-05,1.2733121041435813e-05,1.07947428589726e-05,9.151446295921925e-06,7.758310725940825e-06,6.577253843117646e-06,5.575990656316348e-06,4.727150957048453e-06,4.007531136259741e-06,3.39745989793753e-06,2.8802605308901426e-06,2.441795039533437e-06,2.0700776721904357e-06,1.7549472824379973e-06,1.487789567275896e-06,1.2613015893101488e-06,1.0692921460048651e-06,9.065125289606068e-07,7.68513046909408e-07,6.515213903851254e-07,5.52339513084922e-07,4.6825621110389463e-07,3.969730103369578e-07,3.365413361298046e-07,2.8530924766874117e-07,2.418762810578074e-07,2.0505516668804716e-07,1.7383937441726053e-07,1.473755993856941e-07,1.2494043634878646e-07,1.0592060490401916e-07,8.979618505504192e-08,7.612640484583745e-08,6.453759156026558e-08
1.76,0.5226615636216466,0.5144765800018647,0.49144085537676374,0.4572733510120718,0.41638548733223096,0.3727342845282572,0.32930710346824243,0.2880702832383512,0.25014207266102884,0.21602448706171562,0.185813090245852,0.15935816966456395,0.13637726616301712,0.11652854068094146,0.09945583910280673,0.0848146272777692,0.07228560798237436,0.06158072813087128,0.0524446819509597,0.04465388914272949,0.038014172558971895,0.03235787111088135,0.027540814647169863,0.023439396366686297,0.01994786244834532,0.016975870009440324,0.014446325190494118,0.012293491682607535,0.010461349216739657,0.008902177006404647,0.007575336174659136,0.006446226170649462,0.005485392118492178,0.004667762374805133,0.003971997979743701,0.0033799379968317287,0.0028761268638535383,0.0024474117862403355,0.0020825998901505675,0.0017721663246405344,0.0015080057783149765,0.0012832209759646475,0.0010919426656582152,0.0009291764162991083,0.0007906722378818739,0.0006728136277882834,0.0005725231507309169,0.00048718208983691987,0.0004145620726536007,0.00035276688784474154,0.00030018297401192767,0.0002554372882532296,0.00021736145460485502,0.00018496125638829306,0.00015739067596114422,0.00013392980407130934,0.00011396604203197522,9.697810590089104e-05,8.252241500311853e-05,7.022150938975382e-05,5.9754193800344016e-05,5.0847150776254854e-05,4.326780393272924e-05,3.681824504011613e-05,3.133006634193845e-05,2.6659963174270355e-05,2.268599206444538e-05,1.9304386602563554e-05,1.6426847943486007e-05,1.3978239190286846e-05,1.1894623456060036e-05,1.0121594374927755e-05,8.612855469376684e-06,7.329011279060211e-06,6.236538685612118e-06,5.306911573207339e-06,4.515855968431677e-06,3.8427162100349e-06,3.2699155982991414e-06,2.7824974407603913e-06,2.3677345102914507e-06,2.014796717904782e-06,1.7144683227085483e-06,1.4589072949389522e-06,1.2414405486729666e-06,1.0563896974370313e-06,8.989227829265785e-07,7.64928105248372e-07,6.5090686020206e-07,5.538817801975257e-07,4.71319393283915e-07,4.0106387035567986e-07,3.412807331859151e-07,2.904089534183726e-07,2.471201917502046e-07,2.1028411297870897e-07,1.7893887123533926e-07,1.5226599473170465e-07,1.2956901422018445e-07,1.1025527712587008e-07,9.382047248923717e-08
1.78,0.5220874654778204,0.5143110499634712,0.49234683372098326,0.4595809212174473,0.420100607812776,0.3776463782744562,0.3351064669730799,0.2944338363964503,0.2567816561454684,0.22270673653712558,0.19236209983411423,0.16564958643963099,0.1423292160958745,0.12209228308003406,0.10460746053285906,0.08954820371074618,0.0766078296686741,0.06550680142099718,0.055995272678934976,0.047852882513683206,0.040887057461839536,0.034930594335709365,0.02983898487427411,0.025487746425633805,0.02176990100388908,0.018593671247122953,0.01588041823254508,0.013562821311209027,0.011583286816429637,0.009892566094223733,0.008448560950127134,0.007215294550192586,0.006162026988311293,0.005262496499023319,0.004494269281166266,0.00383818289165707,0.0032778700572396848,0.0027993514806328146,0.0023906877659171794,0.0020416819553269313,0.001743625365342255,0.0014890804486081951,0.0012716953060820564,0.0010860452473857444,0.0009274974622021347,0.0007920954359851107,0.0006764602320457105,0.0005777061805323784,0.0004933688728253697,0.0004213436659995848,0.0003598331636993832,0.00030730236340858547,0.0002624403511857955,0.00022412758818552165,0.0001914079727406845,0.0001634649809017174,0.00013960129007164893,0.00011922137727638701,0.00010181665782865064,8.695279353168995e-05,7.425885370503226e-05,6.34180585488049e-05,5.415987384875086e-05,4.625325974577345e-05,3.950090509297801e-05,3.3734303518230134e-05,2.880954831487431e-05,2.460374122157101e-05,2.1011925471821688e-05,1.7944466576930865e-05,1.5324815479390328e-05,1.3087598255771457e-05,1.1176984697303556e-05,9.545295055754805e-06,8.151810185688107e-06,6.961755389957774e-06,5.945432610110356e-06,5.0774793053277694e-06,4.336235525088309e-06,3.703203380716899e-06,3.1625854268280042e-06,2.700890432877239e-06,2.306596706771051e-06,1.969864568707085e-06,1.682290799971869e-06,1.4366989389158314e-06,1.226960190899251e-06,1.0478404829806442e-06,8.94869846566337e-07,7.642308684387789e-07,6.526634264364707e-07,5.573833324450483e-07,4.7601285241893335e-07,4.0652136954659397e-07,3.471747097966868e-07,2.9649186525383276e-07,2.532080352660971e-07,2.1624306308851735e-07,1.8467448035273797e-07,1.5771448668202274e-07,1.346902899732735e-07
1.8,0.5215361730610606,0.5141422600897185,0.4931892041467714,0.46176220941563717,0.4236471800404994,0.3823755016234855,0.34073300774851756,0.30065160369984106,0.26331150779995477,0.22931812696667242,0.19887779420422091,0.1719415085353575,0.14831064487282083,0.12770933191664452,0.1098312571138533,0.09436830704218921,0.08102696386974269,0.06953678032707526,0.059653918851786294,0.0511617396283511,0.04386971807853933,0.03761149636553985,0.032242560661834514,0.02763783481521047,0.02368935419935292,0.020304105049663786,0.017402067084518996,0.014914469287519237,0.012782253001239337,0.010954728246356312,0.009388405453791339,0.008045983717683364,0.006895477089341781,0.005909461631115883,0.005064427510191092,0.004340222086818937,0.0037195715987680114,0.003187670589242168,0.0027318296342201155,0.002341173185493252,0.0020063804591866317,0.0017194632748599612,0.0014735755993707078,0.0012628502856834567,0.0010822591328102278,0.0009274929414212742,0.00079485871168411,0.0006811915357159016,0.0005837790856511958,0.000500296897609182,0.0004287529086551475,0.00036743992414199064,0.0003148948817359278,0.00026986394041426557,0.00023127256159395656,0.00019819986859374945,0.00016985667267349595,0.000145566641355541,0.0001247501596952896,0.00010691049941545031,9.162196588146474e-05,7.851974008647291e-05,6.729117325781934e-05,5.766832635799867e-05,4.9421576457707164e-05,4.2354137415880874e-05,3.629736411855065e-05,3.110672822552669e-05,2.6658369397433016e-05,2.2846139707754084e-05,1.9579070712994332e-05,1.6779202739582778e-05,1.4379724589437693e-05,1.2323379273380418e-05,1.0561097729602866e-05,9.050827924626519e-06,7.756531396454407e-06,6.6473232951658255e-06,5.696735400375459e-06,4.882084529484456e-06,4.1839312655134605e-06,3.5856160885371315e-06,3.072861841764968e-06,2.6334330462079016e-06,2.2568439344064056e-06,1.934108236242929e-06,1.6575247461608662e-06,1.4204935549377363e-06,1.2173585608860058e-06,1.0432725024417573e-06,8.940812915126952e-07,7.66224887516948e-07,6.566523467424517e-07,5.62749019912013e-07,4.822741607228779e-07,4.133074565590846e-07,3.5420320547816975e-07,3.0355104603121075e-07,2.6014230284067987e-07,2.229411448652807e-07,1.910598681225697e-07
1.82,0.5210064083774393,0.5139709849393168,0.49397258192338434,0.46382430025017735,0.4270321557498688,0.3869263776556956,0.3461882419784503,0.3067218800034513,0.26972725330451985,0.2358523819743349,0.20535275466229613,0.178226019838157,0.1543136362249635,0.13337212688699804,0.11512026205433888,0.09926870893022403,0.08553759658666091,0.07366609127314634,0.06341687839788865,0.054577517052427915,0.04695996090200982,0.040399074974030065,0.03475066678505284,0.029889346544848337,0.025706400325093505,0.022107777530537963,0.019012242935836716,0.016349712697618753,0.014059775720000363,0.01209039174181172,0.010396752443164032,0.008940289777813294,0.007687815391832625,0.0066107756194823996,0.005684607681284815,0.004888184061966826,0.0042033334495249885,0.0036144279767047443,0.003108027773122653,0.002672574987697421,0.002298130470616786,0.001976147214472193,0.0016992754530034092,0.0014611950129357926,0.001256471120227425,0.0010804303871003516,0.000929054160332603,0.0007988868034265398,0.0006869568235214857,0.0005907090454503329,0.0005079462864523175,0.0004367792012551692,0.00037558315332194994,0.0003229611281781482,0.00027771184249050817,0.0002388023210686958,0.0002053443158860123,0.0001765740288779085,0.00015183467566883829,0.00013056149221402714,0.00011226884209937857,9.653913019039021e-05,8.301326955262358e-05,7.138248402226658e-05,6.13812592944284e-05,5.27812816146201e-05,4.538622570368775e-05,3.902727293277353e-05,3.355925743513762e-05,2.8857352176385332e-05,2.48142193310046e-05,2.133755991248975e-05,1.8348006718673467e-05,1.5777312491253202e-05,1.3566791927799865e-05,1.166598197961627e-05,1.003148985195987e-05,8.626002408118101e-06,7.417434363442687e-06,6.3781958238244874e-06,5.484562447553538e-06,4.7161338522546884e-06,4.055367903098225e-06,3.487180250746484e-06,2.998599977056367e-06,2.5784734874177347e-06,2.2172098900099304e-06,1.9065620493462338e-06,1.639438315869168e-06,1.409740633650523e-06,1.2122253304245028e-06,1.0423834119879149e-06,8.963376282584201e-07,7.707539611549369e-07,6.627655136940521e-07,5.699070627985085e-07,4.900587817512009e-07,4.2139784755812893e-07,3.6235682848506835e-07,3.1158790181443426e-07,2.6793208496448e-07
